;title;description;release_year;age_certification;runtime;genres;production_countries;imdb_score;imdb_votes
4314;ReMastered: Massacre at the Stadium;For years, the murder of Chilean protest singer Victor Jara was blamed on an official in Pinochet's army. Now in exile, he tries to exonerate himself.;2019;Unknown;64;['documentation', 'drama'];['CL'];7.2;787.0
4315;Fearless;A teen gamer is forced to level up to full-time babysitter when his favorite video game drops three superpowered infants from space into his backyard.;2020;PG;89;['animation', 'family', 'scifi', 'documentation', 'comedy'];['CA'];4.9;1735.0
4316;Chaman Bahar;"An ambitious young man, in a small town in Central India, sets up a paan shop to a floundering start. His fortunes start to change dramatically when a family shifts in the house across the road. Hordes of boys start following the teenage girl from the family and set up an ""adda"" at Billu's shop. His business flourishes tremendously but Billu is now more unhappy than ever, as he has fallen for the girl himself!";2020;Unknown;111;['drama', 'comedy'];['IN'];6.9;6926.0
4317;Reframe THEATER EXPERIENCE with you;Perfume's Reframe 2019 concert, performed to great effect in the newly reconstructed LINE Cube Shibuya, is recreated as a high-tech concert film.;2020;Unknown;84;['music'];['JP'];Unknown;Unknown
4319;Sethum Aayiram Pon;Meeting after many years, a makeup artist and her grandmother revisit tensions from an old family feud that still hangs heavy between them.;2019;G;102;['drama', 'family'];['IN'];7.2;349.0
4321;ReMastered: The Lion's Share;"After discovering the family of Solomon Linda, the writer of ""The Lion Sleeps Tonight,"" a reporter tries to help them fight for fair compensation.";2019;PG-13;84;['music', 'documentation'];['US'];6.9;637.0
4322;Thomas & Friends: Digs & Discoveries;Thomas the Tank Engine has traveled a lot, but is now going to Italy for the first time! There he meets the nice and smart Gina, an expert in everything that is Italian. Thomas believes he is very smart and wants to prove to Gina that he does not need her help, but in reality he is astonished by everything he sees... Because why is that tower so crooked? And why do the buildings look so unfinished? And what about the mysterious story of the Lost Locomotive? When Thomas gets lost in an old mine because of his recklessness, he soon finds out that learning new things - just like making new friends - takes time!;2019;Unknown;64;['family', 'animation'];[];Unknown;Unknown
4323;Ray Romano: Right Here, Around the Corner;Ray Romano cut his stand-up teeth at the Comedy Cellar in New York. Now, in his first comedy special in 23 years, he returns to where it all began.;2019;Unknown;58;['comedy', 'documentation'];['US'];7.2;1693.0
4324;Arsenio Hall: Smart and Classy;In his first stand-up special, Arsenio Hall discusses getting older, the changing times and culture, social issues and even bothersome baby toes.;2019;Unknown;63;['comedy'];['US'];6.0;460.0
4326;Guna 369;Guna is a happy-go-lucky guy who believes the solution to solving issues is not through violence but through compromise.When he is framed for a crime he didn't commit by someone close to him, Guna is left with no choice and forced to the extremes to prove his innocence.;2019;Unknown;146;['romance', 'action', 'drama'];['IN'];6.7;19.0
4328;High & Low: The Worst;Demon High School is divide into a part-time system and a full-time system, Yoshiki Murayama is the head of the Demon high school and Kaede Hanaoka has an ambition to take on the full-time world in order to challenge Murayama one day.;2019;Unknown;125;['action', 'comedy'];['JP'];6.7;516.0
4329;Whipped;Four buddies attend a class taught by a love guru who leads them to question their romantic attachments — until her hidden agenda comes to light.;2020;Unknown;97;['drama', 'romance', 'comedy'];['ID'];4.0;642.0
4332;Masameer: The Movie;Danah, a Saudi girl with a passion for artificial intelligence embark on a journey to create good in the world using robotics. Meanwhile, three friends Saad, Saltooh and Kalb hit rock bottom and go on a journey of their own to prove themselves to society by becoming crime fighting superheroes.;2020;Unknown;112;['animation', 'comedy', 'action', 'drama'];['SA'];5.9;2274.0
4334;Luccas Neto in: Summer Camp;Luccas and Gi are heading to a world famous gymkhana camp. Only problem: so are their bullies... A fun musical that will get you in a vacation mood.;2019;G;87;['comedy'];['BR'];2.8;54.0
4336;Bulbul Can Sing;Coming-of-age drama about a young girl living in rural India, fighting her way through love and loss as she figures out who she really is.;2019;Unknown;95;['drama'];['IN'];7.0;390.0
4337;Maska;Determined to make it in showbiz, an aspiring young actor considers turning his back on the beloved Irani café run by his family for generations.;2020;Unknown;111;['comedy', 'drama', 'romance'];['IN'];5.9;1451.0
4338;The 3rd Eye 2;After her sister died, Alia decides to start a new life by living in an orphanage owned by Mrs Laksmi and Mr Fadli as well as doing social work there. But Alia feels something wrong with the orphanage. Moreover, Nadia, one of the orphanage who apparently also has an inner eyes like Alia, can hears mysterious voices asking for help from all over the walls of the house. Alia and Nadia open a mysterious locked room. Since then disasters begin. It turns out that Alia and Nadia had made a big mistake and releases Darmah, a vengeful spirit that was deliberately locked in the room. Together with Mrs Windu, the paranormal and mentor of her inner eyes, Alia must confront Darmah and save the orphanage.;2019;Unknown;115;['thriller', 'horror', 'drama', 'fantasy'];['ID'];5.4;596.0
4339;Dead Kids;A socially awkward teen bonds with a group of misfits who plot to abduct the school's arrogant rich kid -- until their kidnapping scheme turns deadly.;2019;Unknown;94;['crime', 'drama', 'thriller'];['PH'];5.3;494.0
4340;Too Handsome To Handle;Wary of the effects of his good looks on others, a shut-in agrees to attend high school for the first time and meets a girl who's immune to his charm.;2019;Unknown;106;['comedy', 'drama', 'romance'];['ID'];6.7;564.0
4341;Ginny Weds Sunny;Delhi girl Ginny lives with her matchmaker mother and is set up with Sunny, who has given up on the idea of love. He just wants to get married and settle down. But, the match is not that simple. As Ginny meets Sunny, there’s a lot more that comes to the fore than previously imagined in this tale of love, life, weddings and music.;2020;Unknown;125;['comedy', 'drama', 'romance'];['IN'];5.7;4776.0
4342;Dark City Beneath the Beat;Dark City Beneath The Beat is an audiovisual experience that defines the soundscape of Baltimore city. Inspired by an all original Baltimore club music soundtrack, the film spotlights local club artists, DJs, dancers, producers, and Baltimore’s budding creative community as they are realizing their life dreams. Rhythmic and raw, these stories illustrate the unique characteristics of the city’s landscape and social climate through music, poetry, and dance. From the city’s social climate to its creative LGBTQ community, Dark City Beneath The Beat showcases Baltimore club music as a positive subculture in a city overshadowed by trauma, drugs, and violence.;2020;Unknown;65;['documentation', 'music'];['US'];6.6;141.0
4343;The Car: Road to Revenge;In a dilapidated cyberpunk city plagued by crime and corruption, an unscrupulous District Attorney is savagely murdered and tossed out of a building onto his brand new car. Mysteriously, the District Attorney and his car come back to life as a single being with a thirst for vengeance. The eerie driver-less car embarks on a vicious rampage exacting revenge on the criminals who murdered him. The Car: Road to Revenge is the stylized sequel to the unconventional horror cult classic The Car (1977), and features an homage to the original with the return of Ronny Cox as the Mechanic.;2019;Unknown;89;['action', 'horror', 'thriller', 'scifi'];['US'];4.0;1096.0
4344;Jezebel;A true story. In the last days of her mother’s life, 19-year-old Tiffany crashes with five family members in a Las Vegas studio apartment. In order to make ends meet, her sister, a phone sex operator, introduces her to the world of fetish cam girls.;2020;Unknown;88;['drama'];['US'];6.6;931.0
4345;Kenny Sebastian: The Most Interesting Person in the Room;Fusing his musical and stand-up chops, Kenny Sebastian gets analytical about frumpy footwear, flightless birds and his fear of not being funny enough.;2020;Unknown;67;['comedy'];['IN'];6.0;1007.0
4347;Father Soldier Son;When Sgt. First Class Brian Eisch is critically wounded in Afghanistan, it sets him and his sons on a journey of love, loss, redemption and legacy.;2020;R;99;['war', 'documentation'];['US'];7.3;952.0
4348;Juanita;Fed up with her deadbeat grown kids and marginal urban existence, Juanita takes a Greyhound bus to Paper Moon, Montana - where she reinvents herself and finds her mojo.;2019;Unknown;90;['drama'];['US'];6.0;2362.0
4349;A Family Reunion Christmas;M'Dear and her sisters struggle to keep their singing act together before a church Christmas pageant while Grandpa teaches the kids a valuable lesson.;2019;Unknown;29;['comedy', 'family'];['US'];5.8;219.0
4350;Nimbe: The Movie;Nimbe is a story addressing the issues associated with drug abuse, some of the causes, how to identify and avoid such.;2019;Unknown;110;['drama'];[];5.9;57.0
4351;Scarecrow;The story revolves around a grandfather who stole a rare masterpiece belonging to the late singer (Umm Kulthum) in his youth, but after years passes, he finds himself chased by those who want to have this piece, which makes him resort to the help of his only grandson.;2019;Unknown;126;['comedy'];['EG'];Unknown;Unknown
4352;Chippa;On the eve of his tenth birthday, when Chippa receives a letter for his long-absent father, he decides to leave his pavement abode to find out more.;2019;G;90;['drama'];['IN'];6.5;1103.0
4353;Isa Pa with Feelings;A frustrated architect finds solace with a deaf-mute neighbor. But their relationship is faced with challenges as miscommunications kicked in.;2019;Unknown;102;['comedy', 'romance', 'drama'];['PH'];7.8;344.0
4354;Fire in Paradise;In this documentary, survivors recall the catastrophic 2018 Camp Fire, which razed the town of Paradise and became California’s deadliest wildfire.;2019;Unknown;39;['documentation'];['US'];Unknown;Unknown
4355;Omo Ghetto: The Saga;Omo Ghetto (Child of the Ghetto) franchise tells the story of twin sisters leading separate lives but are reunited by series of dramatic twists.;2020;Unknown;110;['comedy', 'action', 'drama'];[];7.5;60.0
4357;Spookley and the Christmas Kittens;Spookley and Mistletoe encounter three stray kittens for whom they must brave a raging winter storm to find a home.;2019;Unknown;44;['music'];['US'];Unknown;Unknown
4359;The Knight and the Princess;An unwavering young warrior's determination to save women and children abducted by pirates, leads him to his sweetheart and to confront a brutal tyrant and his devious sorcerer.;2019;PG;97;['comedy', 'family', 'fantasy', 'history', 'animation', 'action'];['EG', 'SA'];5.5;394.0
4360;The End;When the end is written even before everything begins, and Khaled's future is in risk for a crime he didn't do, An officer is set to bring him down.;2019;Unknown;97;['crime'];['KW'];Unknown;Unknown
4361;Ari Eldjárn: Pardon My Icelandic;Comedian Ari Eldjárn pokes fun at Nordic rivalries, Hollywood’s take on Thor, the whims of toddlers and more.;2020;Unknown;54;['comedy'];['IS'];Unknown;Unknown
4362;Boi;Boi is a young man starting out in a new job as a chauffeur. While anxiously waiting for news from his girlfriend regarding a decision that could change both their lives, he must accompany his first clients, Michael and Gordon, two Asian businessmen who have come to Barcelona in order to close a multimillion-dollar deal.;2019;Unknown;111;['thriller', 'european'];['ES', 'CN'];Unknown;Unknown
4363;Showtime 1958;The true story behind the iconic Selamat Hari Raya song written in 1958, by P. Ramlee and Jamil Sulong during a variety show which they had organised to collect funds for fellow performers and friends who had lost their jobs at the studio.;2020;Unknown;110;['drama'];['MY'];5.6;25.0
4365;One-Way to Tomorrow;Two strangers meet on a journey from Ankara to Izmir. Although having a rough start, their relationship takes a different path when they realize they have to confront themselves and would like to clean the slate as they get to know each other.;2020;Unknown;90;['comedy', 'romance', 'drama'];['TR'];5.6;4819.0
4366;Colin Quinn: Red State, Blue State;Stand-up comedian Colin Quinn calls out the hypocrisies of the left and the right in this special based on his politically charged Off-Broadway show.;2019;Unknown;65;['comedy'];['US'];7.6;727.0
4367;Malibu Rescue: The Next Wave;It’s summer again, and everyone’s favorite Junior Rescuers, The Flounders, are back at Tower 2. With the International Junior Rescue Championships headed to Southern California, the eyes of the entire planet are on Malibu Beach. But when Team USA falls victim to a bout of food poisoning, it’s up to Tyler, Dylan, Eric, Lizzie and Gina to represent their country in the world's most extreme lifeguard challenge!;2020;Unknown;70;['comedy', 'family', 'action'];['US'];4.8;841.0
4368;Money Trap;Asim Noyan swindles people with his lies and games. Asim Noyan and his gang, who no one else has been able to catch, get into a ruse again.;2019;Unknown;121;['action', 'comedy', 'crime', 'drama'];['TR'];6.0;14565.0
4369;Kaali Khuhi;When a restless spirit curses a Punjab village that has a history of female infanticide, the town's fate lies in the hands of a 10-year old girl, Shivangi.;2020;Unknown;90;['thriller', 'horror', 'drama'];['IN'];3.5;1230.0
4370;Nothing to Lose 2;Part 2 of Edir Macedo's self-financed biopic.;2019;PG-13;96;['drama'];['BR'];3.0;655.0
4371;Blood Will Tell;Thriller about a family whose ties are put to the test when the patriarch’s wife dies.;2019;Unknown;113;['thriller', 'drama'];['CL', 'AR', 'CA'];6.1;831.0
4372;George Lopez: We'll Do It for Half;Comedian George Lopez tackles the future and the past of Latinx culture in America, touching on immigration, his tough relatives, aging and much more.;2020;Unknown;51;['comedy'];['US'];5.7;452.0
4374;Time Out;A woman who works as a DJ is known to live alone and has her own messy world, but when she meets a teacher who is always serious and well organized, the contradiction between their personalities result in many comedic situations.;2019;Unknown;93;['comedy', 'drama', 'romance'];[];5.9;47.0
4375;Dark Forces;In search of his sister, a renegade criminal seeks answers at a sordid hotel where he encounters a sinister guest and romances a mysterious waitress.;2020;Unknown;81;['horror', 'thriller', 'action'];['MX'];2.7;597.0
4376;Pegasus;Zhang Chi, a hubris and dominating six-time racing champion, falls from grace following a crisis. After a five-year suspension from the motorsport, the now single-father to a six-year-old boy throws down the gauntlet once again.;2019;Unknown;98;['comedy', 'action', 'fantasy', 'sport'];['CN'];6.3;1813.0
4377;Bhangra Paa Le;Jaggi comes from a Punjabi background and he aspires to take the popular Punjabi dance form of 'Bhangra' to an international platform and passionately works towards his dream. He meets his college rival in Simi and they both compete with each other to win the international dance competition.;2020;Unknown;131;['music', 'comedy', 'drama'];['IN'];6.2;361.0
4378;Milestone;As soon as veteran driver Ghalib’s truck touches the 500,000 kilometers mark - a record at his company - he is struck by a sudden pain in his back. As Ghalib struggles with this ache, an existential threat begins to overwhelm him when he is asked to train a young new driver.;2020;Unknown;98;['drama'];['IN'];6.6;634.0
4380;122;During a bloody night, a young man and his lover are struggling, not to get to the hospital, but to escape and survive.;2019;R;95;['horror', 'thriller'];['EG'];6.0;5563.0
4381;Saavat;The journey of a woman who overcomes her personal anguish to help deliver justice to another woman trapped in a web of deceit and deception.;2019;Unknown;117;['thriller', 'crime', 'drama'];['IN'];6.5;176.0
4382;Dorasani;Dorasani explores the periodic tale of love between a rich lady Devaki and a poor boy Raju.;2019;Unknown;130;['drama', 'romance'];['IN'];5.8;199.0
4383;Krishna and His Leela;Torn between his past and present girlfriends, a confused bachelor's indecisiveness spins a web of lies and cheating as he struggles to commit.;2020;Unknown;125;['comedy', 'romance'];[];5.6;1579.0
4384;A Go! Go! Cory Carson Halloween;Cory, Chrissy and Freddie are on the hunt for king-sized candy bars this Halloween! But are all the treats worth the trek to the spooky side of town?;2020;G;21;['animation', 'family', 'horror'];[];6.4;51.0
4386;Axone;This bittersweet comedy follows immigrants in Delhi who are attempting to organise a wedding party, but soon find everything going wrong.;2019;Unknown;96;['comedy', 'drama'];['IN'];6.9;2213.0
4387;Dilan 1991;Dilan's involvement in the motorbike gang imperils his relationship with Milea, whose distant relative returns from Belgium.;2019;Unknown;118;['drama', 'romance'];['ID'];6.5;1071.0
4389;A Go! Go! Cory Carson Christmas;When a familiar-looking stranger crashes in without a memory, cory helps him remember the magic of Christmas to save the holiday for everyone;2020;Unknown;21;['animation', 'family'];['US'];6.1;50.0
4390;Dying to Tell;In 2012, awarded filmmaker Hernán Zin suffered an accident in Afghanistan that changed his life forever. The traumas he had been accumulating during 20 years of war reporting suddenly imploded. He began suffering depression, loneliness and self-destructive behaviors. Searching for answers of what happened to him, Hernán Zin decided to interview other journalists. He asked them about their traumas, their losses, their fears and their families. DYING TO TELL is the first documentary film ever made about trauma in war reporters. It is a brutal and torn portrait of war, and a tribute to those who risk their lives for the world to be informed.  —Contramedia Films;2019;Unknown;87;['documentation', 'european'];['ES'];6.8;351.0
4391;Tootsies & The Fake;After knocking a celebrity unconscious before a huge job, a bumbling pack of pals tries to avoid a lawsuit by replacing her with a look-alike.;2019;Unknown;108;['comedy'];['TH'];5.9;485.0
4392;Tee Shot: Ariya Jutanugarn;This biopic follows pro golfer Ariya Jutanugarn's journey to the LPGA tour, from child prodigy to her number-one ranking in the world.;2019;Unknown;103;['drama'];['TH'];Unknown;Unknown
4395;Namaste Wahala;A Nigerian woman and an Indian man won't let cultural differences get in the way of their romance.;2020;Unknown;106;['comedy', 'drama', 'romance'];['NG'];5.1;1557.0
4396;Guillermo Vilas: Settling the Score;For more than forty years, Argentinean sportsman Guillermo Vilas, a tennis legend, has tirelessly demanded that the official rankings (1973-78) be revised in order to finally be recognized as the best player in the world. Eduardo Puppo, a sports journalist, making Vilas' demand his own, fought for more than ten years against a powerful sports corporation to prove that Vilas was indeed unfairly displaced from the top of world tennis.;2020;Unknown;94;['documentation', 'sport'];['AR'];7.1;655.0
4397;The Beginning of Life 2: Outside;"Genuine connections between children and nature can revolutionize our future. But is this discovery still possible in the world's major urban centers? The new chapter of ""The Beginning of Life"" reveals the transformative power of this concept.";2020;G;92;['documentation'];['BR'];8.0;20.0
4398;90 ML;Thamara, Paru, Kajal and Suganya are four friends who are rather tired of their uneventful routine. However, things take a turn for the better with the arrival of the spirited and outgoing Rita, a young woman who encourages them to live their lives to the fullest.;2019;Unknown;125;['drama', 'romance', 'comedy'];['IN'];3.3;577.0
4399;Soulmate;A romantic film presenting a love story that is both sweet and bitter. Can love be found amidst clashes and troubles?;2020;Unknown;106;['drama'];['EG'];Unknown;Unknown
4400;Citation;A bright student in Nigeria takes on the academic establishment when she reports a popular professor who tried to rape her. Based on real events.;2020;Unknown;151;['thriller', 'drama'];['NG'];6.1;970.0
4401;Adam Devine: Best Time of Our Lives;"Frenetic comic Adam Devine talks teen awkwardness, celebrity encounters, his ""Pitch Perfect"" audition and more in a special from his hometown of Omaha.";2019;PG-13;58;['comedy'];['US'];5.9;959.0
4403;Dogwashers;When a narco past his prime refuses to pay a debt to an upstart, only a secret stash of money can save his men. But guess what the gardener just found?;2020;Unknown;107;['crime', 'drama', 'comedy'];['AR', 'CO'];5.8;601.0
4404;Small Chops;When a business mogul hires an exotic dancer for a weekend of entertainment, it quickly morphs into a messy situation full of misunderstanding.;2020;Unknown;98;['drama'];['NG'];3.0;31.0
4405;Kaagar;In a small Maharashtrian town, a woman's rise in the political hierarchy creates ripples across the social-political spectrum. Directed by Makarand Mane, KaaGaR stars Rinku Rajguru in the lead role.;2019;Unknown;129;['crime', 'drama'];['IN'];6.2;64.0
4406;Sol Levante;A young warrior and her familiar search for the sacred place said to fulfill wishes. It's best not to anger the ancient guardians and spirits.;2020;Unknown;4;['fantasy', 'scifi'];['JP'];Unknown;Unknown
4408;Stunt School;An aspiring actress is admitted to a prestigious conservatory but must pay her tuition by working as a performer for an unusual company.;2019;Unknown;95;['comedy'];['TR'];4.4;1141.0
4409;Bypass Road;The story revolves around a young man, Vikram, who is a fashion prodigy. The story is layered with a murder in town.;2019;Unknown;137;['thriller', 'drama'];['IN'];5.4;1022.0
4410;La Vocera;A healer chosen to heal an ailing country. The Spokeswoman (La Vocera), the one who carries our voices is Maria de Jesús Patricio, the first indigenous woman to aspire to the presidency in Mexico. Her journey also tells the story behind the Indigenous Government Council's fight to preserve nature and for a new way of understanding progress in the world today.;2020;Unknown;82;['documentation'];['MX'];7.2;55.0
4411;Fan Girl;A starstruck girl sneaks into an actor’s house and discovers a horrifying truth about her idol.;2020;Unknown;100;['drama'];['PH'];6.6;382.0
4412;Ahaan;Jilted by his wife, a man with OCD finds eye opening common ground and camaraderie with his neighbor, a young man with Down Syndrome.;2019;Unknown;81;['comedy', 'drama'];['IN'];7.0;327.0
4413;Ricardo Quevedo: los amargados somos más;From how social media can ruin relationships to the perils of buying a gift for a woman, comic Ricardo Quevedo dissects life's trials and tribulations.;2019;Unknown;58;['comedy'];[];7.3;97.0
4414;Deon Cole: Cole Hearted;"Embracing his belief that comedy is the last raw form of expression, Deon Cole explains the right time to thank Jesus and the wrong time to say ""welp.""";2019;Unknown;69;['comedy'];['US'];6.9;895.0
4415;Who's the Boss;This narrates the story of a Young and ambitious employee who tries to work her way to the top, but keeps being de-valued. She decided to take a bold step which ends her in a position she deserves to be and without love for a long time.;2020;Unknown;105;['comedy', 'romance'];[];5.7;39.0
4416;27 Steps of May;Eight years ago, 14 year old May was raped by a group of men. May’s father is devastated, blaming himself for not being able to keep his daughter safe. Traumatized significantly by this incident, May withdraws completely from life.;2019;Unknown;112;['drama'];['ID'];8.0;492.0
4417;Mere Pyare Prime Minister;A story about four children living in a Mumbai slum in India. An eight-year old Kanhu writes a letter to the Prime Minister after a dramatic incident with his mother.;2019;Unknown;104;['drama'];['IN'];6.8;646.0
4418;The Netflix Afterparty: The Best Shows of The Worst Year;David Spade, Fortune Feimster and London Hughes welcome guests from Tiger King, Emily in Paris, The Queen's Gambit, and more.;2020;Unknown;59;['documentation'];['US'];Unknown;Unknown
4420;Brother in Love;After a series of lies and misunderstandings, Aykut, a straightforward craftsmen, finds himself in the middle of wedding plans with Gulsah, an insurance broker. The problem is that Aykut is marrying with his fiance Nurhan a week later, whose family could kill him if they know the truth.;2019;Unknown;115;['comedy', 'family'];['TR'];7.0;6337.0
4421;All Because of You;After falling for a guest, an unsuspecting hotel staff becomes embroiled in a hostage scheme and discovers true love in an unlikely place.;2020;Unknown;101;['romance', 'comedy', 'action'];['MY'];3.9;218.0
4422;Urzila Carlson: Overqualified Loser;"Stand-up comedian Urzila Carlson keeps the crowd roaring with her thoughts on recasting ""The Biggest Loser,"" sex tape regrets and boxed wine hangovers.";2020;Unknown;62;['comedy'];[];6.3;366.0
4423;From Stress to Happiness;Alejandro is an ordinary man, in the year 2018 he has a unique opportunity: to travel in a very close way along a Buddhist monk who lived 50 years in the Himalayas and accompanied the most recognized masters of Tibetan Buddhism;2020;PG-13;60;['documentation'];[];6.3;208.0
4425;Luccas Neto em: Uma Babá Muito Esquisita;Luccas and Gi forgot about Mother's Day and now they need to find a special present. Get together with the brothers and their freaky babysitter in this new adventure!;2019;Unknown;75;['comedy', 'family'];['BR'];3.0;36.0
4428;You Are My Home;This drama follows the relationship of a heartbroken woman and a young immigrant girl who has lost her mother at the border, coming together just before Christmas.;2020;Unknown;92;['family'];['US'];Unknown;Unknown
4429;Jai Mummy Di;Jai Mummy Di is a light-hearted family comedy that portrays the trials and tribulations a couple has to undergo due to the dynamics between their respective mothers.;2020;Unknown;103;['comedy', 'drama', 'romance'];['IN'];3.7;946.0
4433;One Day We'll Talk About Today;Three siblings live in happy-looking families, but one of them changes and gets warned by his parents, prompting the rebellion of the three siblings which led to the discovery of the secrets and great trauma in their families.;2020;Unknown;121;['drama', 'family', 'music', 'documentation'];['ID'];7.4;1155.0
4434;Perfume Imaginary Museum “Time Warp”;When the world had to stay home, they brought their concert online. Immersive, candy-sweet and cutting edge, Warp into it.;2020;Unknown;53;['music'];['JP'];6.5;24.0
4435;Mauricio Meirelles: Generating Chaos;He's mid-30s going on 79, with scathingly funny views on fatherhood, marriage and society. Let Maurício Meirelles give you a tour of his chaotic mind.;2020;Unknown;63;['comedy'];['BR'];Unknown;Unknown
4437;Dolly Kitty and Those Twinkling Stars;A disillusioned Delhi wife (Dolly), and her new-in-town cousin (Kitty), navigate damning secrets, dreams and their thorny dynamic on their respective roads to freedom.;2019;R;120;['drama', 'comedy'];['IN'];5.5;7580.0
4438;Giving Voice;Every year, thousands of high schoolers enter the August Wilson monologue competition for a chance to perform on Broadway. This film follows these students, examining how Wilson and his characters speak to a new generation, inspiring them to listen to his words and find their own voice.;2020;PG-13;90;['documentation'];['US'];Unknown;Unknown
4440;Mariposa;Iqbal (Angga Yunanda) is like a Mariposa butterfly to Acha (Adhisty Zara). Each time someone approach, he always runs away. Acha is determined to win Iqbal, a man known to be handsome, smart, yet cold.;2020;Unknown;117;['comedy', 'drama', 'romance'];[];6.9;725.0
4441;True: Happy Hearts Day;True and Bartleby try to cheer up the Rainbow Kingdom's loneliest citizen, but his gloomy mood is contagious! Can a trio of wishes turn things around?;2019;G;23;['action', 'animation', 'family'];['CA'];Unknown;Unknown
4442;Kedibone;An exotically beautiful Sotho girl, Kedibone Manamela, chooses to live her youth on the fast lane. Veiled from her loyal childhood boyfriend's eyes, she bounces between being a good girl in the township and the 'it' girl on the high end of Johannesburg streets. A dark threat looms over the day when the news of Kedibone's escapades reaches the young man.;2020;Unknown;94;['drama'];['ZA'];4.5;174.0
4443;Kevin Hart's Guide to Black History;Kevin Hart highlights the fascinating contributions of black history's unsung heroes in this entertaining -- and educational -- comedy special.;2019;PG;60;['comedy'];['US'];5.5;1347.0
4444;London Hughes: To Catch A D*ck;London Hughes, the sauciest comedian to come out of the UK, takes us on a brilliant and bold tour of her d*ck catching history.;2020;Unknown;60;['comedy'];['US'];4.7;326.0
4445;Jeff Garlin: Our Man in Chicago;Comedian Jeff Garlin (unintentionally) celebrates his 37th year of stand-up and shares his learnings on love, loss, success and food addiction.;2019;Unknown;58;['comedy'];['GB'];5.9;425.0
4447;Milea;Years after his teen romance with Milea, a now-adult Dilan tells his version of their love story when a high school reunion brings them back together.;2020;Unknown;99;['drama', 'romance'];['ID'];6.1;564.0
4448;Guatemala: Heart of the Mayan World;From Sierra de las Minas to Esquipulas, explore Guatemala's cultural and geological wealth, including ancient Mayan cities and other natural wonders.;2019;Unknown;66;['documentation'];['GT', 'UY'];6.6;224.0
4449;The House of Flowers Presents: The Funeral;The de la Mora family, their friends, acquaintances, and rivals gather for the funeral of Virginia de la Mora.;2019;Unknown;35;['comedy'];['MX'];Unknown;Unknown
4451;Furtive;Park Ranger Pablo Silva remakes his life in his new destination, a forgotten and troubled place that few want to go to, the Pereyra Iraola Park. Soon, under an apparent tranquility, he discovers a network of poachers, traffc and hoaxes. His old hunter instinct will arise. He can hide from everyone, except himself.;2020;Unknown;84;['thriller'];['AR'];5.1;328.0
4453;Illegal Woman;An immigration lawyer and a Nigerian woman caught in a ring of corruption team up to uncover the truth behind a suspicious death in a detention center.;2020;Unknown;119;['drama', 'crime', 'european'];['ES'];6.1;201.0
4454;Not a Game;This documentary offers an honest look at our fraught, complex relationship to video games from the perspectives of gamers and their concerned parents.;2020;Unknown;32;['documentation', 'drama'];['ES'];Unknown;Unknown
4456;Leslie Jones: Time Machine;From trying to seduce Prince to battling sleep apnea, Leslie Jones traces her evolution as an adult in a joyfully raw and outrageous stand-up special.;2020;Unknown;66;['comedy'];[];Unknown;Unknown
4457;The Magic School Bus Rides Again: The Frizz Connection;Lightning splits the Magic School Bus into three pieces, scattering the class across the globe with different versions of Ms. Frizzle aboard each bus!;2020;Unknown;44;['animation', 'family'];['US'];Unknown;Unknown
4459;Seriously Single;"Dineo is the definition of serial monogamist. She dates to fall in love; she falls in love to get married. But she never gets married. She always ends up being dumped. When she meets Lunga Sibiya, he seems to be the man she's waited her whole life for, a man who shares her values when it comes to love and relationships. Or so she thinks - Until she accidentally finds out that the man she was busy planning her forever with, had been planning his forever with someone else. After a messy breakup with Lunga, her commitment-phobic bestie, Noni, helps Dineo face what she dreads most: life as a single woman. Forced to move out of Lunga's apartment, Dineo seeks refuge with Noni. But letting go of another failed relationship is hard for Dineo. Now at her lowest point, Noni encourages Dineo to enjoy the spoils of singledom. Have fun. Meet new people. Become her own person. It's an intimidating notion for Dineo. She hasn't been single in years. But Noni is happy to be her guide. Together, they take the city night life by storm. But love is a difficult thing to avoid: Noni unexpectedly finds herself falling for an unlikely man and Dineo struggles to sidestep the traps of her romantic flaws. This is further complicated when Lunga realises the mistake he's made and declares his undying love to Dineo, wanting her back. Is Dineo strong enough to honour the new version of herself or will her fear of loneliness have her running back into Lunga's arms?";2020;Unknown;107;['comedy', 'romance'];['ZA'];4.4;1266.0
4460;Four Sisters Before the Wedding;"After discovering that their parents' marriage is on the brink of ending, the Salazar siblings scheme to bring them back together in time for their 20th anniversary in a prequel to ""Four Sisters and a Wedding.""";2020;Unknown;116;['comedy', 'drama'];[];6.2;186.0
4461;Girl's Revenge;At a birthday party, a sex video is filmed without consent and Ren Li-cha is the girl in the video. The clip circulates among the students and Li-cha is mocked and bullied as a result. Wu Yun-heng, a transfer student, went to the party with Li-cha. As she cannot stand how much Li-cha is suffering'  she is determined to find out about the truth behind the incident, fighting for her best friend. However, as she gets closer to the truth, she is about to shatter the peace in school.....;2020;Unknown;81;['drama'];['TW'];5.7;204.0
4462;Velvet Colección: Grand Finale;Christmas 1969: the upcoming sale of Velvet brings the former and current staff together in Madrid for good memories, a second chance and a new beginning.;2020;Unknown;82;['comedy', 'romance'];['US', 'ES'];7.2;8.0
4464;Aaviri;A thriller film directed by Ravi Babu, starring Ravi Babu and Neha Chauhan in the lead roles.;2019;Unknown;113;['drama', 'thriller'];['IN'];3.5;104.0
